tweet,hashtags
في شي ما عم بفهمه!! بما اني ما بعرف بالخطط العسكرية و الاستراتيجيات متل ٩٩ بالمية من اللبنانية ، بس كيف معقول اي...  http://fb.me/3v5Y3uLvn ,[]
 http://fb.me/2oLjPkxCR ,[]
يللي صار اليوم بالاولمبياد بالريو برفض دخول البعثة الاسرائيلية الباص اللبناني موقف رجولي و مشرف و طبيعي بظل...  http://fb.me/5rdvmWZ2H ,[]
 http://fb.me/2YTA5dwzd ,[]
A champion from lebanon...the best of luck.  http://fb.me/MQhrrUH6 ,[]
 http://fb.me/1a42tySwp ,[]
بصراحة مع احترامي لكل شعبنا العظيم يللي ما بحب ابدا القلقلة و لتلتة الحكي، تركوا كل مصايبن و ما عندن شغلة و عملة...  http://fb.me/2WrH9YRUB ,[]
مراسل اخباري بسؤال للوزير علي الخليل: بنفهم من كلامكم انه اليوم ضيعتوا الشينكيش؟؟ انه الاخ خريج الاعلام بقهوة البرجاوي مثلا!!!,[]
Nizar Zakka: Caught between Iran’s injustice and Lebanon’s negligence  http://fb.me/F6RONE5A ,[]
 http://fb.me/7pZerMrIt ,[]
 http://fb.me/2llxpYfbB ,[]
 http://fb.me/2hd5TZ5Ne ,[]
 http://fb.me/1aJjIavLg ,[]
ليس الشعب التركي فقط متميز عن شعوبنا...قادته رجال و قادتنا لا يعرفوا حتى معنى الرجولة!,[]
بكلمتين على face time نزل اردوغان شعب بكامله على الشارع لمواجهة جيش و دبابات و طيران...لا الزبالة او الكهرباء او...  http://fb.me/5F9zp0kLO ,[]
بغض النظر بنحب اردوغان او لا... بس هيدا شعب و نحنا شعب؟؟؟,[]
و بعد فينا نقول عن الاوروبيين و الاميركيين عنصريين؟؟ تصوروا الامر بالعكس و اوروبيين عم بمارسوا الارهاب بالدول...  http://fb.me/4QOpSaLW4 ,[]
مع احترامي لكل نوابنا ما بتصور انه الحرس الملكي السعودي او الحرس الثوري الايراني حاطين حواجز عباب مجلس النواب،...  http://fb.me/4W3Ri4ljJ ,[]
 http://fb.me/3RfWczh0a ,[]
بلبنان اكتر من شرطة السير ما في، و قت ما يكون في عجقة.,[]
 http://fb.me/7sPIdmenP ,[]
What a game.  http://fb.me/2q4W6wEaV ,[]
لا أفهم المدربين و لن افهمهم. لماذا الفذلكة و الاختراعات...أسوأهم على الاطلاق هودجسون انكلترا ، فمن يطلب من هدافه...  http://fb.me/2lTWno1dV ,[]
 http://fb.me/8hqhFUQaX ,[]
لو كان عنا شوية دم ...كلام يعبر عن وجع كل مين باقي عنده دم.اروع ما يمكن ان تسمعوه عن هالامة التافهة.  http://fb.me/4Sqifi6wt ,[]
شي بيرفع الراس... لا و ختمها انه ما بحاجة للعقل لنفهمها.  http://fb.me/2TExRvcBr ,[]
كل من يطلق النار عشوائيا يجب ان يحاكم بتهمة محاولة قتل.لأنه في أحسن الاحوال مجرم غبي و القانون لا يحمي الاغبياء....  http://fb.me/1lpwamJnx ,[]
A fact checker looked into 158 things Donald Trump said. 78 percent were false.  http://fb.me/3bsP0VVlF ,[]
 http://fb.me/2BO5kfknw ,[]
 http://fb.me/88bVfgP5a ,[]
 http://fb.me/2JcletkQD ,[]
لو كانت مهمة روي هودجسون الاطاحة بالانكليز ما كان ابدع بهالشكل #يورو٢٠١٦,['#يورو٢٠١٦']
 http://fb.me/52U8uI7EH ,[]
 http://fb.me/8bAkvH3Ec ,[]
 http://fb.me/8iNEilK3f ,[]
 http://fb.me/FzphvoWP ,[]
 http://fb.me/7teRxzLD4 ,[]
"Are we going to c @RoyHodgson6 playing his best 11 during this @euro2016, i doubt😡😡😡",[]
"You feel as some coaches in the #EURO2016 like @hodgson don't want to win so they can have an early vacation , or they are simply stupid.",['#euro2016']
ستكون المنافسة بين ديشان و هودجسون كبيرة و ممكن اقتراب مدرب بلجيكا مارك ويلموتس منهما في ختام منافسات الدور الاول...  http://fb.me/5c6OmHc5F ,[]
 http://fb.me/sNBmYBGC ,[]
بمسلسل #وين_كنتي يللي بتعرضه شاشة ال lbc بتكون الساعة الام عم بتنق على ابنها ليفيق لأنه الساعة ١ الظهر ، و المشهد...  http://fb.me/AztrFWsb ,['#وين_كنتي']
المنتخبان الفرنسي و السويسري عم بيخوضوا المباراة بدون تمرين مسبق على ملعب المباراة بمدينة ليل بسبب سوء حالة...  http://fb.me/8cPgnKx3N ,[]
"ديشان مستمر بخياراته الغريبة  و اللعب بالنار، و ممكن يدفع ثمنها صدارة المجموعة.
#يورو٢٠١٦",['#يورو٢٠١٦']
 http://fb.me/1mTwH9uwZ ,[]
ايسلندا دولة اوروبية عدد سكانها اقل من ٣٥٠ الف ، يعني متل منطقة بالسعودية او حي بمصر او حتى مدينة بلبنان، كان...  http://fb.me/1aoGUoznw ,[]
"لعنة الدقائق القاتلة مستمرة
#يورو_٢٠١٦",['#يورو_٢٠١٦']
"ايطاليا عندها كونتي.. و نقطة على السطر.
#يورو_٢٠١٦",['#يورو_٢٠١٦']
"منتخب الماني غير مقنع حتى اليوم، بس لنتذكر انه ما كان مقنع كمان بالدور الاول لكأس العالم الاخيرة.
#يورو_٢٠١٦",['#يورو_٢٠١٦']
كل الكرة الارضية ببشرها و حيواناتها ، حتى يللي عايشين بالادغال شايفين مشكلة منتخب انكلترا بتشكيلته الا العبقري...  http://fb.me/2pJQ6qpFn ,[]
"ستة اهداف حتى اليوم في الدقيقة القاتلة من مباريات اليورو دليل على اللياقة البدنية العالية و الروح القتالية عند المنتخبات.
#يورو_٢٠١٦",['#يورو_٢٠١٦']
"خيارات خاطئة جدا لديشان مع منتخب فرنسا لكنه اكتر مدرب محظوظ في العالم.
#ديشان_المحظوظ",['#ديشان_المحظوظ']
"اكيد شركة الصيانة لارضية ملعب الفيلودروم بمرسيليا لبنانية أو بأحسن الحالات عربية!!! شوفوا أرض الملعب متل ملعب برج حمود
#ارض_الفيلودروم",['#ارض_الفيلودروم']
اقيل المدرب البرازيلي دونغا بعد الكارثة يللي حلت بالمنتخب.. و قبله طار راس سكولاري بس يللي اتخذ القرار بتعيين...  http://fb.me/Vfht5M3X ,[]
ضرب لبنان على مراحل و بهدوء .. بعد رئاسة الجمهورية، و تعطيل مجلس النواب، و شل عمل الحكومة ، و البدء بضرب الاقتصاد...  http://fb.me/865xRimjE ,[]
اعجبني عنوان جريدة الجمهورية بسقوط اربعة ملايين لبناني ضحية تفجير لبنان و المهجر ... بس غسان جواد متل اجره كل لبنان .#تفجير_الاقتصاد,['#تفجير_الاقتصاد']
 http://fb.me/82VlZHJHt ,[]
 http://fb.me/2P0brbgE2 ,[]
 http://fb.me/3iekCiASM ,[]
 http://fb.me/8dYEnGoQJ ,[]
 http://fb.me/1fe0rc6CY ,[]
 http://fb.me/591WB9KfX ,[]
 http://fb.me/1gAlENfek ,[]
 http://fb.me/xrzHt0zF ,[]
 http://fb.me/4PGtiGZsH ,[]
 http://fb.me/3QvKcF73e ,[]
"بتصور الجزء الثامن من باب الحارة هو اول جزء، و الاول هو الثامن! الممثلات عم يصغروا كل سنة.
#باب_الحارة",['#باب_الحارة']
"شكلن الفرنساوية بباب الحارة نسيوا يجيبوا الجنود و الجيوش..جابوا معن بس خبراء عمليات تجميل و مكياج. طب احترموا عقولنا شوي.
#باب_الحارة",['#باب_الحارة']
شوية ملاحظات بتمنى الاخوة بالجديد ياخدوها بكل طيبة خاطر مع التأكيد بالانجاز يللي عملوا بعد حصولهن على الحقوق...  http://fb.me/537AW80yB ,[]
 http://fb.me/82Mbj5818 ,[]
"#اغبياء _الرياضة
عندما تشارك الادارة في شحن الجمهور تصل المباراة  الى الانفجار و الشكل البشع الذي شاهدناه....  http://fb.me/7XOuQxDFa ",['#اغبياء']
 http://fb.me/82p6Qr9uT ,[]
 http://fb.me/89RWIXQZT ,[]
 http://fb.me/18xIkTHwT ,[]
"#حكمة_رياضي
بين شكل كرة السلة بلبنان و شكل كرة القدم سنوات ضوئية.شو احساس اعضاء اتحاد كرة القدم بلبنان بعد...  http://fb.me/8k3czGSiE ",['#حكمة_رياضي']
 http://fb.me/3NwsaYnfm ,[]
 http://fb.me/2Sa7mI2RY ,[]
 http://fb.me/7TvjJs6cM ,[]
 http://fb.me/2Rm8UILIV ,[]
 http://fb.me/7vo0eO1nE ,[]
I posted a new video to Facebook  http://fb.me/7mlZf7uRT ,[]
 http://fb.me/82EMF4EsC ,[]
يجب ان يفكر جديا القيمون على @beinsports بضرورة  ايجاد معلقين على مستوى الانتاج الضخم و الحقوق التي يملكونها.غير مقبول مستوى التعليق.,[]
بيروت على موعد لاستقبال اكبر قبة دائرية في العالم  http://fb.me/72mjzpFrA ,[]
 http://fb.me/7RpaaHG2Q ,[]
 http://fb.me/7WxFUu6el ,[]
 http://newspaper.annahar.com/article/368386-%D8%B1%D9%88%D8%A7%D9%8A%D8%A9-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D8%AA%D …...  http://fb.me/1eG93u7fY ,[]
 http://fb.me/4Ss3egCTa ,[]
 http://fb.me/87tYKycVp ,[]
 http://fb.me/2rBS9z9wv ,[]
 http://fb.me/7Ik6kSAXi ,[]
"#ثيوبوكير
اقرأ عن ترشيح ثيو بوكير لجائزة افضل مدرب في الامارات و أذكر انه قادنا الى التصفيات النهائية لحلم التأهل...  http://fb.me/3hdsNxGBj ",['#ثيوبوكير']
 http://fb.me/26JqumoNG ,[]
 http://fb.me/5DoWg6T64 ,[]
I posted a new video to Facebook  http://fb.me/7PnrcHpmZ ,[]
 http://fb.me/72KtJL7H8 ,[]
 http://fb.me/81KIeL90F ,[]
"#فساد_لبنان
انه الموظف او المير او السياسي يللي بيقبض رشوة فاسد و يللي بيدفع نضيف؟ او بنسميها الرشوة الواجبة؟",['#فساد_لبنان']
"#لبنان_الفساد
اذا قرروا يفتحوا ملفات الفساد حتصير نصف البلد حبوس و نصف اللبنانيين محبوس.",['#لبنان_الفساد']
"#حلم_وليد_بك
#كلام_الناس وليد بك بيطلب عدم تدخل الاحزاب بالانتخابات البلدية. يا وليد بك انتواالسياسيين  عم...  http://fb.me/4FB0SUZo1 ","['#حلم_وليد_بك', '#كلام_الناس']"
 http://fb.me/7M44K7Acf ,[]
 http://fb.me/4UKgwgCUY ,[]
 http://fb.me/7gJo8bBLv ,[]
"#جنبلاط_المشنوق
@جنبلاط فتح النار على @المشنوق و @وهاب استمات في الدفاع عنه و بتقلولي مش عايشين بعصفورية؟",['#جنبلاط_المشنوق']
"En mai, Beyrouth fait ce qui lui plaît  http://fb.me/7O6Nq3WLM ",[]
 http://fb.me/5a8knnpb4 ,[]
"#زيدان_شخصية_مدرب
بكل بساطة المدرب شخصية.. و زيدان يملك شخصية المدرب.",['#زيدان_شخصية_مدرب']
 http://fb.me/78alkAebx ,[]
"#بلد_اغبياء

بعد في خاطرة صغيرة خفيفة مرت على بالي الصبح  ..

قامت الدنيا و ما قعدت بعد على النائب محمد قباني...  http://fb.me/77ywLxTGm ",['#بلد_اغبياء']
"#بلد_اغبياء

شوية تعليقات على شوية مواقف ما قدرت الا اتوقف عندها اليوم و بالعامي.
موقف للواء جميل السيد بخصوص...  http://fb.me/50ylcAkjO ",['#بلد_اغبياء']
 http://fb.me/2k1GIypDA ,[]
"اليوم اطلقنا اضخم مهرجانات في تاريخ لبنان ..مهرجانات بيروت الثقافية من ١٧الى ٢٢ ايار ٢٠١٦
بيروت تنبض..",[]
 pic.twitter.com/F1aeK4ib12,[]
I posted a new video to Facebook  http://fb.me/4j4Wt4b8C ,[]
 http://fb.me/822Ggr6cJ ,[]
 http://fb.me/7PySC5gJn ,[]
"الانصار_النجمة_واجب_حتمي

فرض ناديا الانصار و النجمة كلمتهما على الدولة اللبنانية الغائبة عن رياضتها و على اتحاد...  http://fb.me/7MDnS83eE ",[]
 http://fb.me/23N9RVk2Y ,[]
 http://fb.me/2gZNDKY9U ,[]
مقالة الزميل الصديق شربل كريم في جريدة الاخبار اليوم اقتباسا من مقالتي الامس.  http://fb.me/4Nn5Hov5R ,[]
مقالة الزميل شربل كريم اليوم في جريدة الاخبار اقتباسا لمقالتي الامس.  http://fb.me/1762YjezR ,[]
مقالة الزميل شربل كريم اليوم في جريدة الاخبار اقتباسا لمقالتي الامس.  http://fb.me/4XqvBZHfU ,[]
